contract_risk_score,tenure_group_encoded,price_segment_encoded,TotalCharges_log,gender,SeniorCitizen,Partner,Dependents,PaperlessBilling,is_dsl,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,StreamingMovies_binary,MultipleLines_binary,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_heavy_streaming,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target,cluster_label
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.6318284323658607,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.5514737705289383,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,0.9037756407538255,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.8219377378742305,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.5731632738125174,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.8634554203502025,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,0.0073727034056706,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.5789859200415454,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0.8277744484887779,-0.5115798498682637,-0.3657668194500768,-0.074591717291729,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.2069647701270392,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-1.5693888734262953,1.024795882625232,-1.441304533845553,0.3358928231482292,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8277744484887779,1.024795882625232,-0.3657668194500768,0.4530262484097849,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.4226254954949425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.5705726485284774,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8277744484887779,-0.5115798498682637,-1.441304533845553,-0.678830821413124,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.9875873549447889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.3708072124687587,1.024795882625232,0.7097708949453994,0.8441491500186489,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-0.4279011665666213,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.0072195350743118,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,0.2566080163784842,1.7853086093408754,0.7105704185207576,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-0.9605891371951836,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.1380972759530523,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.3708072124687587,1.024795882625232,0.7097708949453994,1.1403356086343948,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.6161639285891372,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.594492435815707,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.3708072124687587,1.024795882625232,1.7853086093408754,1.1658319814750862,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,-0.5115798498682637,-0.3657668194500768,-0.1133437025368449,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8277744484887779,-1.2797677161150114,-1.441304533845553,-1.496889827583786,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.118154099465053,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.7178033464126078,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3708072124687587,0.2566080163784842,0.7097708949453994,0.5968317322797698,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3708072124687587,1.024795882625232,-1.441304533845553,0.3724774742459822,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5693888734262953,-0.5115798498682637,-1.441304533845553,-0.5956751301972335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-1.441304533845553,-1.5782468548406705,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.0045024206474682,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.4351662186181584,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
-0.3708072124687587,0.2566080163784842,-0.3657668194500768,0.0364818083962876,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.5809718722636625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.0617556874647278,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-0.3548828187095172,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-0.9773003818572176,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.3708072124687587,-0.5115798498682637,-0.3657668194500768,0.2029235786295943,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.8688471517786126,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.3708072124687587,1.024795882625232,0.7097708949453994,0.9592828952805956,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.1260549621946427,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.237629711429443,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.5693888734262953,0.2566080163784842,-0.3657668194500768,0.1576338599269615,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.4570904033265884,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
-0.3708072124687587,-0.5115798498682637,0.7097708949453994,0.311338574558248,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.8015310189252473,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,1.024795882625232,0.7097708949453994,1.0325510034553949,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.8560910287414791,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.8277744484887779,1.024795882625232,-0.3657668194500768,0.44386695653811,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.8817965804839527,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,0.9628678320276916,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0.8277744484887779,1.024795882625232,-1.441304533845553,0.176090100156668,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,0.7855050115848025,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.1410018404720368,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,1.024795882625232,0.7097708949453994,1.00838320633875,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5693888734262953,1.024795882625232,-1.441304533845553,0.3657364762556587,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.7247024918083644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,0.973624234714432,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.8277744484887779,1.024795882625232,-0.3657668194500768,0.4717994191513425,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.0300959511563972,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.7508735412670372,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.0749548632435992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,1.0939198611820111,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.5481040007464146,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5693888734262953,1.024795882625232,-1.441304533845553,-0.1296258140366147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.9641082886421556,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,0.2566080163784842,-0.3657668194500768,0.1488854018455415,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.5793673546740616,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.6992155401888221,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,0.2566080163784842,0.7097708949453994,0.5436743057847504,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.6870635911905598,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.3708072124687587,1.024795882625232,1.7853086093408754,1.2413741751045388,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8277744484887779,0.2566080163784842,0.7097708949453994,0.6797937715472753,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
0.8277744484887779,1.024795882625232,0.7097708949453994,0.7448169968623569,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.0528401828455385,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,0.2566080163784842,0.7097708949453994,0.6023740526827499,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.2898469813177652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-1.441304533845553,-1.663951772170011,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.3708072124687587,1.024795882625232,-1.441304533845553,-0.1761906777287637,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.3827112801222183,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.2975068391450669,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
-0.3708072124687587,-1.2797677161150114,-1.441304533845553,-1.4908204979982036,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,0.2566080163784842,-0.3657668194500768,0.1339247349764845,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,0.9917196142947552,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.8277744484887779,1.024795882625232,0.7097708949453994,1.0943253769261865,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5693888734262953,1.024795882625232,-1.441304533845553,0.2011498444874749,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,0.935113823959126,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.3708072124687587,1.024795882625232,-1.441304533845553,0.1481529615605835,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3708072124687587,-1.2797677161150114,-0.3657668194500768,-0.5049014375460192,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-1.639013277262132,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.5547423190463093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,1.0319940980917484,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.3708072124687587,-0.5115798498682637,-0.3657668194500768,-0.2489437800384093,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,1.024795882625232,1.7853086093408754,1.0208088666466524,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.0628934879723009,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.5693888734262953,1.024795882625232,-1.441304533845553,0.1391488956436824,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8277744484887779,0.2566080163784842,-0.3657668194500768,0.2114979233054303,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,0.7535017757906852,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.2112316749155945,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0.8277744484887779,1.024795882625232,0.7097708949453994,0.8243490650885975,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.4769827632567198,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.0349742589757183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8277744484887779,1.024795882625232,-0.3657668194500768,0.6588813267204555,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-1.488915788018569,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
-1.5693888734262953,1.024795882625232,0.7097708949453994,0.95660159506794,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-1.7048398735530033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.9144372534768068,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8277744484887779,0.2566080163784842,0.7097708949453994,0.5650386904722368,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.6813858299503402,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.3708072124687587,1.024795882625232,0.7097708949453994,1.2098353501646697,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5693888734262953,-0.5115798498682637,-1.441304533845553,-0.5628704192558782,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.5693888734262953,1.024795882625232,-1.441304533845553,-0.2265509153786395,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.9947576839108524,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,1.024795882625232,-0.3657668194500768,0.5185956738686907,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.5693888734262953,1.024795882625232,0.7097708949453994,0.9546765040898332,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.8277744484887779,0.2566080163784842,0.7097708949453994,0.5956932290167679,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
-0.3708072124687587,1.024795882625232,-1.441304533845553,0.1173759414687046,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3708072124687587,1.024795882625232,-1.441304533845553,0.4615328018182051,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3708072124687587,-1.2797677161150114,-1.441304533845553,-1.591880112038489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.5693888734262953,1.024795882625232,-1.441304533845553,0.1297144214535349,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.9885818400543024,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.3708072124687587,1.024795882625232,1.7853086093408754,1.2749917003376363,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.6830902352475903,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3708072124687587,-1.2797677161150114,0.7097708949453994,0.0471861697600307,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,0.7097708949453994,-1.7057294451078957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0.8277744484887779,1.024795882625232,1.7853086093408754,0.9416991660689172,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.8141306603598288,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.3708072124687587,-0.5115798498682637,-1.441304533845553,-0.9192636430360328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
