tenure,MonthlyCharges,TotalCharges,contract_encoded,contract_risk_score,tenure_group_encoded,price_segment_encoded,TotalCharges_log,avg_monthly_spend,total_services,security_services_count,entertainment_services_count,family_size_indicator,projected_24m_value,revenue_per_month,loyalty_value_score,gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,is_new_customer,is_high_price,has_any_services,is_fully_engaged,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_likely_household,is_heavy_streaming,mtm_new_customer,mtm_mid_tenure,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,echeck_no_autopay,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target,cluster_label
-1.2409180113122174,0.3325002781480446,-0.9423355861855032,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-1.2231090347052456,-0.2815822297984275,-0.5705298937831644,-0.2155126917359613,-0.9127058293225936,-0.9608939480457112,0.3325002781480446,0.3618816543043277,-0.9482778391031288,1,0,0,0,1,0,1,1,0,False,False,True,False,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1.0793088744876398,-1.4793205240233267,-0.4529766467397956,0.3708072124687587,-0.3708072124687587,1.024795882625232,-1.441304533845553,0.1286574921917076,-1.243762140273796,-1.109762475828853,-0.991854447004763,-0.9127058293225936,0.2672540790163435,-1.479320524023327,-1.4381343254370744,-0.440784098787336,0,0,1,0,1,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.2421318138420157,0.6162194696968583,1.3758940635132495,1.5693888734262953,-1.5693888734262953,1.024795882625232,0.7097708949453994,1.0583687633879282,0.8396798159036551,1.5864004343995892,1.337170818801642,1.426245565903011,1.4954021060783984,0.616219469696858,0.7058289824697026,1.3787518846212323,1,0,1,1,1,0,1,0,1,False,True,False,False,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.3046861100245557,0.2030845065643751,-0.2025600166194949,-0.8277744484887779,0.8277744484887779,0.2566080163784842,0.7097708949453994,0.3660144340572135,0.3746626482302824,1.0471678523539008,1.337170818801642,0.2567698682902087,0.2672540790163435,0.2030845065643748,0.2835617161125369,-0.2097459620117984,0,0,1,0,1,1,1,0,1,False,False,False,True,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.7524491932490895,0.5150096996121938,-0.5385404155736113,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.022003788784567,0.4003246863925433,-0.5705298937831644,-0.2155126917359613,-0.9127058293225936,-0.9608939480457112,0.5150096996121935,0.3849252718240922,-0.5495565075520782,0,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1.3235432835192036,0.0703503818631757,0.8820594807746965,0.3708072124687587,-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.910201574002825,0.1988398198041569,0.5079352703082123,1.337170818801642,-0.9127058293225936,0.2672540790163435,0.0703503818631754,0.0450869090233417,0.8885005016200159,1,0,1,0,1,0,1,0,1,False,True,False,False,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4863662228735797,-0.2780766954774726,0.7254558443809077,1.5693888734262953,-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.85500003335497,-0.0894805539101286,1.0471678523539008,0.5608290635328403,1.426245565903011,0.2672540790163435,-0.2780766954774729,-0.253236502459047,0.7341885559809079,1,1,1,0,0,0,1,0,1,False,True,False,False,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.4675090493789317,0.3026351000902746,-0.3219105044287147,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.2637647083673698,0.3905782115692378,-0.5705298937831644,-0.2155126917359613,-0.9127058293225936,1.4954021060783984,0.3026351000902743,0.3182760396130811,-0.3305493540036671,0,0,1,1,1,1,1,1,0,True,False,False,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.428017117070136,0.873391836305432,0.7522877647100761,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,0.8648032001519272,1.045422580915802,0.5079352703082123,1.337170818801642,-0.9127058293225936,1.4954021060783984,0.8733918363054318,0.9399068217837035,0.7458898254591096,1,0,1,1,1,1,1,1,0,False,True,False,False,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5677776925507676,0.8982794846869069,1.8805886630653257,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,1.1809587610193724,1.0532065675767162,1.0471678523539008,2.113512574070444,-0.9127058293225936,0.2672540790163435,0.8982794846869068,0.9202229310683394,1.8857775055624169,1,1,1,0,1,1,1,1,0,False,False,True,False,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
-0.5489205190561197,-1.3134028681468275,-0.7605235471275977,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,-1.441304533845553,-0.3852890321016271,-1.0090403103031929,-1.109762475828853,-0.991854447004763,-0.9127058293225936,0.2672540790163435,-1.3134028681468275,-1.1628345951201602,-0.7547049206128029,1,0,0,1,0,1,1,0,1,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.305899912554354,-1.5025489958460367,-0.6446175494996367,1.5693888734262953,-1.5693888734262953,1.024795882625232,-1.441304533845553,-0.1410486926749477,-1.2720615494054246,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,-1.502548995846037,-1.4619024999875017,-0.6340267321970433,0,0,0,0,1,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9559778674420596,0.6095827634617982,-0.6564429011410281,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.1620995366000786,0.6897405667040821,-0.5705298937831644,-0.991854447004763,0.2567698682902087,-0.9608939480457112,0.6095827634617982,0.804621106810847,-0.6726102363127779,0,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1.0386031396490458,1.27159421040903,1.6315542169031096,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,1.1234021183551424,1.3971409336636298,1.0471678523539008,0.5608290635328403,1.426245565903011,-0.9608939480457112,1.27159421040903,1.2843027901980557,1.6294927056254858,1,0,0,0,1,1,1,1,0,True,False,False,False,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.281623746150811,-1.494253113052212,-1.000189857573906,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.493541878229925,-1.6083891425467016,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,-1.494253113052212,-1.4902343322970584,-0.9887174419269472,0,0,0,0,1,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.590840056424512,1.6100662283970886,1.324468044501336,0.3708072124687587,-0.3708072124687587,1.024795882625232,1.7853086093408754,1.0444475297370124,1.684274320888591,2.1256330164452777,2.113512574070444,1.426245565903011,1.4954021060783984,1.6100662283970886,1.5950709659575102,1.3153257886657268,1,0,1,1,1,1,1,1,0,True,False,False,False,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0386031396490458,0.642766294637098,1.148338317271112,1.5693888734262953,-1.5693888734262953,1.024795882625232,0.7097708949453994,0.9943291965849462,0.7876613188095389,1.5864004343995892,1.337170818801642,1.426245565903011,0.2672540790163435,0.642766294637098,0.6560535008771523,1.1495442626314931,0,0,1,0,1,1,1,0,1,False,False,True,False,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0.305899912554354,1.2516840917038503,0.793687465168899,-0.8277744484887779,0.8277744484887779,1.024795882625232,0.7097708949453994,0.8796396313475144,1.3385191220551291,1.0471678523539008,0.5608290635328403,1.426245565903011,-0.9608939480457112,1.2516840917038503,1.2495986132240586,0.7837391420988036,1,0,0,0,1,1,1,1,0,False,False,False,True,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.346605647392948,0.1217848551848903,0.2534948712647428,0.3708072124687587,-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.6521921387049464,0.303492504872095,0.5079352703082123,0.5608290635328403,0.2567698682902087,-0.9608939480457112,0.1217848551848905,0.1731776289589234,0.2520012606532221,0,0,0,0,1,1,1,0,1,False,False,True,False,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1.4049547531963915,1.1936129121470758,1.9455074302394948,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,1.1951477826376484,1.2999273683610668,1.0471678523539008,0.5608290635328403,1.426245565903011,0.2672540790163435,1.1936129121470758,1.176507486145209,1.948019263212736,1,0,1,0,1,1,1,1,0,False,True,False,False,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0616655035227901,1.1587702044130104,0.4580142182054683,0.3708072124687587,-0.3708072124687587,0.2566080163784842,0.7097708949453994,0.74806257574082,1.1856954862988198,1.0471678523539008,0.5608290635328403,1.426245565903011,-0.9608939480457112,1.1587702044130106,1.104810663668539,0.4466622515663711,1,1,0,0,1,1,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
-1.2002122764736234,-1.5207999379924515,-0.9856440168721574,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-1.8866627787808845,-1.5002255355291794,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,-1.5207999379924515,-1.563580000368514,-0.9754894136142592,1,0,0,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1200146093262338,1.696343409452868,2.030083924817536,1.5693888734262953,-1.5693888734262953,1.024795882625232,1.7853086093408754,1.213172745754706,1.7741307439407596,2.1256330164452777,2.113512574070444,1.426245565903011,0.2672540790163435,1.6963434094528678,1.670743373107284,2.027033902811341,0,1,1,0,1,1,1,1,0,True,False,False,False,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
-0.9966836022806536,0.9015978378044368,-0.6886280418792864,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.2231778514003381,0.7150649097475138,0.5079352703082123,-0.2155126917359613,1.426245565903011,-0.9608939480457112,0.9015978378044368,0.8704070240065173,-0.7054727397927147,0,1,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
-0.7117434584104956,0.3308411015892797,-0.5230731188998061,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.0426493524852584,0.326412888263903,-1.109762475828853,-0.991854447004763,-0.9127058293225936,1.4954021060783984,0.3308411015892793,0.29377496252369,-0.5329254160975037,1,0,1,1,1,1,1,1,0,True,False,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1.4456604880349857,1.233433149557435,2.1281312281299263,1.5693888734262953,-1.5693888734262953,1.024795882625232,0.7097708949453994,1.2334511730995177,1.4500292744414016,1.0471678523539008,1.337170818801642,0.2567698682902087,-0.9608939480457112,1.233433149557435,1.3301271935258203,2.1304976222500955,1,0,0,0,1,1,1,1,0,True,False,False,False,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.5677776925507676,-1.3100845150292977,-0.2236438068372633,1.5693888734262953,-1.5693888734262953,1.024795882625232,-1.441304533845553,0.3491012578563129,-1.121652910967851,-1.109762475828853,-0.991854447004763,-0.9127058293225936,0.2672540790163435,-1.310084515029298,-1.3146567799561435,-0.2107325970390198,1,1,1,0,1,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0386031396490458,0.4934404043482487,0.977408234454636,-0.8277744484887779,0.8277744484887779,1.024795882625232,0.7097708949453994,0.941614533853894,0.5720674173644439,-0.5705298937831644,-0.2155126917359613,-0.9127058293225936,-0.9608939480457112,0.4934404043482487,0.4338201200326966,0.9797699916046516,0,0,0,0,1,1,1,1,0,True,False,False,False,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.2409180113122174,-1.5174815848749217,-0.9925988155183934,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.108343220463668,-1.5283888898092133,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,-1.517481584874922,-1.5332490850006188,-0.9821339070985126,1,1,0,0,1,0,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
-0.7524491932490895,0.8202981864249524,-0.4787115956736586,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.0984094644117669,0.6971419506308155,0.5079352703082123,0.5608290635328403,0.2567698682902087,1.4954021060783984,0.8202981864249527,0.7071813999081846,-0.493137609082948,0,0,1,1,1,1,1,1,0,False,True,False,False,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.5677776925507676,-1.461069581876912,-0.3537226748925693,1.5693888734262953,-1.5693888734262953,1.024795882625232,-1.441304533845553,0.2335021696638606,-1.2560977801516855,-1.109762475828853,-0.991854447004763,-0.9127058293225936,0.2672540790163435,-1.4610695818769122,-1.4528119634769507,-0.3403340859018607,0,0,1,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7524491932490895,1.1819986762357204,-0.3877946064307529,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.1994162617586321,1.1481909946364637,0.5079352703082123,-0.2155126917359613,1.426245565903011,-0.9608939480457112,1.1819986762357202,1.1968878153025662,-0.4074023999681422,1,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1
-1.0780950719578417,-0.4639044700591515,-0.8739503894021688,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-0.7739388812256782,-0.4984147904251085,1.0471678523539008,1.337170818801642,0.2567698682902087,-0.9608939480457112,-0.4639044700591515,-0.452365555526533,-0.8762400135617874,0,0,0,0,0,0,1,0,1,False,True,False,False,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.7117434584104956,0.1516500332426604,-0.5388036887084845,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,-0.3657668194500768,0.021646533844797,0.2532493918190319,1.0471678523539008,1.337170818801642,0.2567698682902087,1.4954021060783984,0.1516500332426602,0.2146939940917599,-0.547825651173222,1,0,1,1,1,1,1,0,1,False,False,False,True,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.9978974048104516,1.0824480827098208,1.4474165984871572,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,1.077239207134192,1.2183052203643092,1.0471678523539008,0.5608290635328403,1.426245565903011,1.4954021060783984,1.0824480827098206,1.1009256089024455,1.4458749606231311,1,0,1,1,1,1,1,1,0,False,True,False,False,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.3642490183577978,-0.1254324520710933,0.7538893429472217,1.5693888734262953,-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.8653836128012248,0.0246589651156528,0.5079352703082123,1.337170818801642,-0.9127058293225936,-0.9608939480457112,-0.1254324520710935,-0.1345928165853695,0.761367022895664,0,0,0,0,1,1,1,0,1,True,False,False,False,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.4863662228735797,0.8302532457775423,1.686622180947437,-0.8277744484887779,0.8277744484887779,1.024795882625232,0.7097708949453994,1.1365834968600876,0.9323302543783138,-0.031297311737476,-0.2155126917359613,0.2567698682902087,0.2672540790163435,0.8302532457775423,0.7971962266061635,1.6914421200754992,1,1,1,0,1,1,1,1,0,False,False,True,False,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1
1.4456604880349857,-0.2996459907414174,0.6798876526199243,0.3708072124687587,-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.8379987875285749,-0.1119040835752603,-0.031297311737476,0.5608290635328403,-0.9127058293225936,0.2672540790163435,-0.2996459907414177,-0.2758947752042335,0.6884525925294107,0,0,1,0,1,0,1,0,1,True,False,False,False,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.9571916699718578,0.9911933719777464,1.300992856641802,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,1.0379904105395985,1.0824321044700744,0.5079352703082123,-0.2155126917359613,1.426245565903011,0.2672540790163435,0.991193371977746,0.9617838304021996,1.2997786091952994,1,1,0,1,1,0,1,1,0,False,True,False,False,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1023712383613841,1.1322233794727707,0.4811164357905986,-0.8277744484887779,0.8277744484887779,0.2566080163784842,0.7097708949453994,0.7580400670497769,1.1468123054736408,0.5079352703082123,-0.2155126917359613,1.426245565903011,-0.9608939480457112,1.1322233794727703,1.0616276890814258,0.4705317963603482,1,1,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1
0.428017117070136,-0.2913501079475925,0.0877424934341075,-0.8277744484887779,0.8277744484887779,1.024795882625232,-0.3657668194500768,0.5623238804147815,-0.0785141794823976,-0.5705298937831644,-0.991854447004763,0.2567698682902087,1.4954021060783984,-0.2913501079475927,-0.2254928735569487,0.0897177556709884,0,0,1,1,1,0,1,0,1,False,False,True,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.0604517009929918,0.0487810865992311,-0.1226566201854547,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-0.3657668194500768,0.4263310183548033,0.1277387912232275,0.5079352703082123,0.5608290635328403,0.2567698682902087,0.2672540790163435,0.0487810865992306,0.007170049038552,-0.1256620219958391,1,0,1,0,1,1,1,0,1,False,True,False,False,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0209597686841961,-0.2150279862444027,-0.15091460332852,0.3708072124687587,-0.3708072124687587,0.2566080163784842,-0.3657668194500768,0.405644773832529,-0.0553470212766871,0.5079352703082123,1.337170818801642,-0.9127058293225936,1.4954021060783984,-0.2150279862444027,-0.1880604549983615,-0.1517270630722595,0,0,1,1,1,1,1,0,1,False,False,False,True,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.281623746150811,0.1466725035663652,-0.9784917633747668,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.3657668194500768,-1.7183153158498798,-0.8010396531857236,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,0.1466725035663654,0.145980684003764,-0.9777559672715233,1,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0.46872285190873,1.1670660872068357,0.9122481335734992,1.5693888734262953,-1.5693888734262953,1.024795882625232,0.7097708949453994,0.9203154585334464,1.243755922396348,1.0471678523539008,0.5608290635328403,1.426245565903011,-0.9608939480457112,1.1670660872068357,1.1438552661714163,0.9048150530793132,1,0,0,0,1,0,1,1,0,True,False,False,False,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.9978974048104516,-0.3809456421209019,0.3306997180663318,0.3708072124687587,-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.6900928301882995,-0.2144931133225841,-0.031297311737476,0.5608290635328403,-0.9127058293225936,1.4954021060783984,-0.3809456421209019,-0.3764366803089121,0.3370389222081065,0,0,1,1,1,0,1,0,1,False,False,True,False,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.5270719577121736,0.0006649663950462,0.9882243724123464,0.3708072124687587,-0.3708072124687587,1.024795882625232,-0.3657668194500768,0.9450823068381192,0.1599636702631807,0.5079352703082123,1.337170818801642,-0.9127058293225936,0.2672540790163435,0.0006649663950462,0.002755738188612,0.9962933949240482,1,0,0,1,1,0,1,0,1,True,False,False,False,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.281623746150811,-1.472683817788267,-0.9999046450111266,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.47398025614816,-1.5977768641223409,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,-1.472683817788267,-1.4687269559452782,-0.9885733578313752,1,0,0,0,1,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9164859351332638,-0.3212152860053623,0.3600546726047024,1.5693888734262953,-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.7039332237372069,-0.114098707485761,-0.031297311737476,0.5608290635328403,-0.9127058293225936,1.4954021060783984,-0.3212152860053625,-0.2717437011671066,0.3653350129929796,1,0,1,1,1,1,1,0,1,False,True,False,False,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.1418631706701798,0.9795791360663916,0.1554695073802585,-0.8277744484887779,0.8277744484887779,0.2566080163784842,0.7097708949453994,0.6005840834160395,0.9550475273130992,-0.031297311737476,-0.991854447004763,1.426245565903011,0.2672540790163435,0.9795791360663916,0.8790570397607311,0.1441138343480211,1,1,1,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
0.0209597686841961,-0.1337283348649182,-0.1164916409438388,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-0.3657668194500768,0.4307564216011615,0.0199953536003347,-0.031297311737476,0.5608290635328403,-0.9127058293225936,-0.9608939480457112,-0.1337283348649185,-0.1094006100194731,-0.1179703109617568,0,0,0,0,1,1,1,0,1,False,False,False,True,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
-1.1595065416350294,0.3325002781480446,-0.8734677219882344,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.771666249035051,0.0827182408306513,-1.109762475828853,-0.991854447004763,-0.9127058293225936,0.2672540790163435,0.3325002781480446,0.4048964070078882,-0.8836424527224168,1,1,1,0,1,0,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
1.5270719577121736,-0.82560495986992,0.2195765157219019,1.5693888734262953,-1.5693888734262953,1.024795882625232,-0.3657668194500768,0.6348027224834499,-0.6456726777270173,-0.031297311737476,-0.2155126917359613,0.2567698682902087,-0.9608939480457112,-0.82560495986992,-0.8252782513549285,0.2306183349347489,1,0,0,0,0,1,1,0,1,False,False,False,True,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.1023712383613841,-1.3051069853530026,-0.6134635618729652,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-1.441304533845553,-0.0886991631265351,-1.1158252281578922,-1.109762475828853,-0.991854447004763,-0.9127058293225936,-0.9608939480457112,-1.3051069853530026,-1.296667945131036,-0.6046711370842844,1,0,0,0,1,1,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
